ANO	ID_BARRIO	ID_DISTRITO	ID_USO	NUM_INMUEBLES	ANO_CONS_MEDIO	SUP_CONS	SUP_SUELO	VALOR_CATASTRAL
2014	162	16	E	13	1987	164318		97440610.5
2014	162	16	G	3	1996	6780		9964409.56
2014	162	16	I	11	1989	8348		7065651.37
2014	162	16	K	12	1989	16391		11159299.45
2014	162	16	M	108			724520	73313550.3
2014	162	16	O	29	1992	74650		105329737.78
2014	162	16	R	2	2000	2386		3420817.24
2014	162	16	V	5262	1992	1267865		1971853642.09
2014	162	16	Y	16	2003	15321		20419271.1
2014	163	16	A	6739	1991	250856		96552950.57
2014	163	16	C	1107	1976	221206		244294566.47
2014	163	16	E	27	1975	61941		55062609.58
2014	163	16	G	9	1733	3686		4241888.61
2014	163	16	I	106	1972	66250		46330177.7
2014	163	16	K	16	1983	37438		29496569.23
2014	163	16	M	163			187735	61710180.27
2014	163	16	O	241	1983	188890		190118832.07
2014	163	16	P	3	1998	11093		13241889.42
2014	163	16	R	15	1979	33136		25378271.06
2014	163	16	T	1	2002	1974		2133280.1
2014	163	16	V	17961	1978	1868840		2198588682.73
2014	163	16	Y	23	1994	36749		43924656.22
2014	164	16	A	7080	1990	310218		111802846.54
2014	164	16	C	1447	1973	229746		251369830.93
2014	164	16	E	29	1972	79514		65114087.85
2014	164	16	G	5	1976	11262		12378895.82
2014	164	16	I	83	1969	19724		9810019.39
2014	164	16	K	15	1979	47874		30479038.63
2014	164	16	M	108			233522	27859591
2014	164	16	O	141	1972	142537		197190237.26
2014	164	16	P	1	2006	4971		5278658.18
2014	164	16	R	12	1970	5085		4578404.3
2014	164	16	V	23860	1974	2127740		2378081809.58
2014	164	16	Y	16	1989	60489		73732266.97
2014	165	16	A	997	1987	52450		19692103.8
2014	165	16	C	185	1980	26233		27818039.51
2014	165	16	E	5	1972	16261		15309307.07
2014	165	16	G	2	1992	15391		19962703.18
2014	165	16	I	15	1977	49688		19286604.8
2014	165	16	K	8	1990	32215		19805411.43
2014	165	16	M	16			83917	12986888
2014	165	16	O	18	1979	64659		73006972.52
2014	165	16	P	2	1995	8742		8332561.44
2014	165	16	R	1	1975	1488		1524902.4
2014	165	16	V	6466	1976	689537		754092902.99
2014	165	16	Y	6	1979	7664		6764073.54
2014	166	16	A	18620	2005	535500		226476277.87
2014	166	16	C	388	1991	322617		366951902.46
2014	166	16	E	21	1985	151970		160762202.51
2014	166	16	G	8	1982	28549		43093802.35
2014	166	16	I	348	1983	410084		277169758.01
2014	166	16	K	5	1991	656850		41099559.04
2014	166	16	M	719			8274284	1360273534.15
2014	166	16	O	1167	2007	895053		1081241305.75
2014	166	16	P	1	2001	210		209478.15
2014	166	16	R	3	1970	6319		6225023.17
2014	166	16	T	1	2006	41474		27699608.3
2014	166	16	V	21190	2003	3097070		3670798558.94
2014	166	16	Y	8	2000	103278		119575837.32
2014	171	17	A	6955	1988	262340		74998231.21
2014	171	17	C	1324	1971	137080		105535249.83
2014	171	17	E	54	1977	70125		49373596.14
2014	171	17	G	9	1963	16690		12823898.87
2014	171	17	I	1584	1992	1269333		410395499.88
2014	171	17	K	10	1974	63089		24730898.24
2014	171	17	M	497			2425879	221941317.94
2014	171	17	O	1230	2001	385414		204435193.52
2014	171	17	P	5	1980	11802		7665120.61
2014	171	17	R	6	1958	17904		2170898.49
2014	171	17	T	1	1988	3204		2589414.96
2014	171	17	V	17920	1976	1543228		1061846801
2014	171	17	Y	32	1976	35700		23957304.14
2014	172	17	A	4	1984	205		109783.95
2014	172	17	C	307	1964	14426		10099196.43
2014	172	17	E	9	1972	34529		20304060.16
2014	172	17	G	16	1965	1074		725430.67
2014	172	17	I	17	1961	1591		646990.32
2014	172	17	K	2	1975	8595		2624468.85
2014	172	17	M	235			59295	5121537.92
2014	172	17	O	23	1967	7832		6755993.11
2014	172	17	P	2	1982	124110		82146547.59
2014	172	17	R	4	1966	3167		1865964.76
2014	172	17	V	5648	1965	388299		264217527.15
2014	172	17	Y	4	1964	1354		791084.34
2014	173	17	A	2135	2004	95366		28453639.82
2014	173	17	C	223	1992	34900		23729351.89
2014	173	17	E	7	1981	18554		10139017.02
2014	173	17	I	37	1974	277737		82018605.39
2014	173	17	K	3	1985	798		267815.92
2014	173	17	M	166			1319451	81761976
2014	173	17	O	18	2000	31325		23260951.8
2014	173	17	V	7014	1995	738522		519199295.21
2014	173	17	Y	5	1984	12731		11523494.48
2014	174	17	A	4797	1993	211683		60282720.6
2014	174	17	C	916	1977	122846		115539578.28
2014	174	17	E	36	1975	55354		37854923.55
2014	174	17	G	1	1992	122		108594.95
2014	174	17	I	75	1975	93262		19673489.28
2014	174	17	K	9	1983	27904		14491636.44
2014	174	17	M	45			91747	9273348.3
2014	174	17	O	104	1984	32500		26120953.28
2014	174	17	R	4	1978	4363		3133150.38
2014	174	17	V	14398	1980	1297041		925836484.92
2014	174	17	Y	17	1987	16082		13916156.64
2014	175	17	A	2079	1978	86014		22506214.86
2014	175	17	C	709	1969	53005		39237483.12
2014	175	17	E	27	1969	39116		24460660.68
2014	175	17	I	39	1969	111441		37892070.84
2014	175	17	K	8	1972	12816		4705788.79
2014	175	17	M	82			498409	145205251.5
2014	175	17	O	47	1970	19444		6927671.97
2014	175	17	P	7	1965	4251		2488879.88
2014	175	17	R	2	1964	2980		1591778.36
2014	175	17	V	13008	1969	1144358		865589358.29
2014	175	17	Y	17	1974	14063		10966180.06
2014	181	18	A	18564	2002	603953		179036994.46
2014	181	18	C	1611	1987	505781		454590630.06
2014	181	18	E	34	1982	104857		76418673.86
2014	181	18	G	378	2006	79645		64859305.89
2014	181	18	I	1364	1995	1358436		528058917.66
2014	181	18	K	6	1995	74870		43868295.64
2014	181	18	M	1783			23242179	921804092.55
2014	181	18	O	528	1994	377214		213438167.92
2014	181	18	P	4	1988	8483		5393022.95
2014	181	18	R	10	1969	27111		2915210.2
2014	181	18	V	36289	1997	3674531		3013062437.95
2014	181	18	Y	20	1982	52726		57534535.95
2014	182	18	A	1772	1990	150090		41181733.78
2014	182	18	C	389	1983	46263		39335766.84
2014	182	18	E	13	1989	43538		34520226.7
2014	182	18	I	23	1984	39329		20232809.27
2014	182	18	K	8	1994	29274		17255605.06
2014	182	18	M	46			197605	31420358.5
2014	182	18	O	33	1984	15078		10552675.21
2014	182	18	R	2	1970	2071		1599894.06
2014	182	18	T	1	1984	2815		1598955.21
2014	182	18	V	9576	1980	965446		787637068.85
2014	182	18	Y	17	1989	105400		88355016.35
2014	191	19	A	8275	1997	287204		72779958.8
2014	191	19	C	898	1983	118179		111429239.6
2014	191	19	E	23	1995	94095		72254292.49
2014	191	19	G	3	1961	14346		12123049.48
2014	191	19	I	155	1977	510880		172262251.62
2014	191	19	K	8	1985	44520		27165168.09
2014	191	19	M	1557			19760952	1024012225
2014	191	19	O	226	1998	48711		38263376.34
2014	191	19	P	2	1974	1909		1904529.73
2014	191	19	R	7	1963	15246		6238180.64
2014	191	19	T	1	2001	90514		27741775.94
2014	191	19	V	19228	1992	2163914		1674773354.87
2014	191	19	Y	11	1988	52939		47843221.72
2014	192	19	A	1084	1993	41525		9660905.17
2014	192	19	C	486	1971	48153		34402620.23
2014	192	19	E	21	1978	124909		90849771.06
2014	192	19	I	25	1970	10983		6061009.24
2014	192	19	K	3	1991	27080		10250994.04
2014	192	19	M	46			735667	24061172.2
2014	192	19	O	14	1971	5207		4208546.62
2014	192	19	P	1	2008	1871		1025641.5
2014	192	19	R	4	1980	1421		990048.56
2014	192	19	T	1	2000	23024		3299891.44
2014	192	19	V	8253	1970	605940		444895174.1
2014	192	19	Y	2	1984	2392		1883681.81
2014	201	20	A	8213	2002	370943		113906005.71
2014	201	20	C	690	1971	122267		116342758.96
2014	201	20	E	19	1966	35449		24057076.74
2014	201	20	G	87	1999	69529		86335441.48
2014	201	20	I	1030	1980	880605		607337904.43
2014	201	20	K	3	2006	3018		2886397.5
2014	201	20	M	119			186945	126710098.62
2014	201	20	O	1841	2002	1000063		1158358340.09
2014	201	20	P	3	1990	118608		101938311.2
2014	201	20	R	2	1974	3722		2564114.26
2014	201	20	V	12339	1975	1026278		972119992.78
2014	201	20	Y	6	1975	9683		7873451.1
2014	202	20	A	1	1970	291		40267.13
2014	202	20	C	81	1975	8757		7626885.12
2014	202	20	E	4	1976	21434		14502333.79
2014	202	20	G	8	1982	821		663252.41
2014	202	20	I	7	1967	1766		348259.58
2014	202	20	K	1	1970	15630		7735201.66
2014	202	20	O	2	1987	198		169849.1
2014	202	20	R	1	1980	1158		906657.3
2014	202	20	V	4116	1970	339260		256466657.74
2014	202	20	Y	2	1986	161		144473.96
2014	203	20	A	86	1979	3955		870891.01
2014	203	20	C	464	1963	24026		22582898.88
2014	203	20	E	1	2002	1607		1482950.98
2014	203	20	G	1	1960	26		16058.25
2014	203	20	I	66	1969	6843		3625197.17
2014	203	20	K	2	1960	249		132611.18
2014	203	20	O	13	1964	3628		2807670.39
2014	203	20	P	2	1982	4103		2876583.25
2014	203	20	R	2	1968	2861		1917024.3
2014	203	20	V	3794	1964	248383		180106010.7
2014	203	20	Y	5	1980	14060		10448982.49
2014	204	20	A	811	1999	96399		30203745.51
2014	204	20	C	365	1986	64556		73627582.69
2014	204	20	E	16	1976	128093		84075002.23
2014	204	20	G	5	1968	11018		7702657.01
2014	204	20	I	29	1986	13218		8156956.8
2014	204	20	K	1	2006	12753		8757029.19
2014	204	20	M	31			110401	27932945
2014	204	20	O	3	1964	310		268366.5
2014	204	20	R	2	1980	3612		2151814.89
2014	204	20	V	9766	1976	898440		733935023.21
2014	204	20	Y	9	1977	29380		33812461.62
2014	205	20	A	6340	1997	216807		63532063.56
2014	205	20	C	723	1992	95593		98642681.64
2014	205	20	E	23	1980	43917		39558390.1
2014	205	20	G	1	1978	105		97446.04
2014	205	20	I	19	1989	13283		6016091.88
2014	205	20	K	7	1994	106779		62801888.34
2014	205	20	M	101			1723341	149320950
2014	205	20	O	21	1982	1889		1951217.62
2014	205	20	P	2	2006	6649		7164456.43
2014	205	20	R	3	2002	10265		7454797.55
2014	205	20	T	1	1979	139		150682.95
2014	205	20	V	11880	1993	1449307		1389921240.87
2014	205	20	Y	6	1999	21522		24292109
2014	206	20	A	8214	2004	235012		62210582.35
2014	206	20	C	126	1981	294669		222974645.6
2014	206	20	E	2	1984	5969		4782585.61
2014	206	20	G	2215	2007	389467		481160678.98
2014	206	20	I	270	1986	745269		298773906.89
2014	206	20	K	8	1993	14384		11938072.13
2014	206	20	M	711			2410401	270306446.89
2014	206	20	O	337	2002	380390		283398232.74
2014	206	20	R	4	1992	6136		3612229.79
2014	206	20	V	6609	1991	726849		666718647.42
2014	206	20	Y	5	1990	7773		7579463.92
2014	207	20	A	2535	1987	136016		33217096.1
2014	207	20	C	1156	1973	88573		74300573.53
2014	207	20	E	17	1970	36919		29026757.94
2014	207	20	G	8	1979	18262		17291405.28
2014	207	20	I	62	1966	117936		70759837.95
2014	207	20	K	12	1979	1714		786261.43
2014	207	20	M	77			93849	23053143.01
2014	207	20	O	50	1968	7591		5270718.03
2014	207	20	P	1	1980	1846		1657399.1
2014	207	20	R	13	1969	8965		4714190.02
2014	207	20	T	2	1970	707		695114.35
2014	207	20	V	12259	1974	1132550		913371344.84
2014	207	20	Y	15	1980	12589		11004420.04
2014	208	20	A	1422	1992	103348		32014337.54
2014	208	20	C	207	1976	24043		28235309.16
2014	208	20	E	5	1985	55853		44461550.15
2014	208	20	G	17	1992	35599		53751310.28
2014	208	20	I	15	1968	6321		2118692.35
2014	208	20	K	12	1992	22097		13816632.54
2014	208	20	M	64			257806	101909864
2014	208	20	O	105	1987	308386		325625081.51
2014	208	20	P	2	1972	22621		21499971.69
2014	208	20	R	3	1952	6464		4383993.22
2014	208	20	V	4870	1982	846451		724103362.31
2014	208	20	Y	1	1960	5875		3984045.64
2014	211	21	A	4911	1989	132837		41941571.97
2014	211	21	C	306	1978	24858		28197510.92
2014	211	21	E	8	1974	78518		78042569.76
2014	211	21	G	278	1980	64605		57262065.36
2014	211	21	I	18	1982	961		885168.78
2014	211	21	K	24	1984	65604		61957015.19
2014	211	21	M	34			199865	70906101
2014	211	21	O	75	1988	78341		82023690.97
2014	211	21	P	3	1945	9399		4480168.01
2014	211	21	R	6	1968	2870		2861555.29
2014	211	21	V	8005	1981	980820		1095424901.52
2014	211	21	Y	10	1988	12499		14730914.53
2014	212	21	A	170	2004	18215		4663304.54
2014	212	21	C	34	1966	14043		10945097.98
2014	212	21	G	5	1976	27362		35638374.08
2014	212	21	I	63	1978	318131		172580427.24
2014	212	21	M	37			280801	28126734.25
2014	212	21	O	79	1998	147664		158754236.54
2014	212	21	P	1	1970	2305		1914316.6
2014	212	21	V	580	1962	36259		30775110.31
2014	212	21	Y	4	1978	5650		3859078.16
2014	213	21	A	1489	1959	67158		18890370.19
2014	213	21	C	330	1979	29033		47946248.45
2014	213	21	E	8	1974	2321		2507498.08
2014	213	21	G	12	1990	35464		40363645.4
2014	213	21	I	19	1957	2440		1988830.45
2014	213	21	K	1	2000	1317		265831.3
2014	213	21	M	85			83948	24221917.3
2014	213	21	O	22	1980	2649		2992376.91
2014	213	21	P	2	1997	4854		5695321.55
2014	213	21	R	3	1930	3458		1125351.48
2014	213	21	T	1	1982	116		135013.2
2014	213	21	V	3690	1980	370321		399106520.59
2014	213	21	Y	3	2005	2604		2336640.01
2014	214	21	A	2186	2002	76922		23840804.73
2014	214	21	C	191	1993	30739		33415224.43
2014	214	21	E	4	1988	27923		24495393.55
2014	214	21	G	5	1968	29714		37868986.63
2014	214	21	I	17	1973	4511		2914347.77
2014	214	21	K	4	1998	211152		194039554.44
2014	214	21	M	309			2432005	536444919.7
2014	214	21	O	43	1999	19564		20881732.6
2014	214	21	R	1	2002	1745		1763182.12
2014	214	21	V	5098	1996	641838		619860875.65
2014	214	21	Y	4	1994	3753		3038758.12
2014	215	21	A	2426	2001	86977		25954780.2
2014	215	21	C	48	1997	21727		20806547.91
2014	215	21	E	1	2005	2383		2874738.81
2014	215	21	G	11	1982	696353		757786981.11
2014	215	21	I	15	1988	29038		24175321.09
2014	215	21	K	1	1996	681429		18679265.62
2014	215	21	M	77			1783602	58149340
2014	215	21	O	172	1994	538345		689305123.56
2014	215	21	R	2	2006	3264		3059074.58
2014	215	21	T	1	1995	14720		16396755.2
2014	215	21	V	2940	1999	433683		518503962.03
2014	215	21	Y	4	2006	15221		20137472.74
2013	011	01	A	2983	1969	211885		127613081.1
2013	011	01	C	1396	1922	221519		408392827.92
2013	011	01	E	36	1937	62987		75839717.72
2013	011	01	G	232	1910	105048		180335877.38
2013	011	01	I	23	1944	13518		11990585.06
2013	011	01	K	7	1939	6082		9282576.81
2013	011	01	M	45			153577	19417274.81
2013	011	01	O	573	1946	203756		352767665.56
2013	011	01	P	15	1891	197518		281666751.43
2013	011	01	R	17	1884	102718		114254183.76
2013	011	01	T	6	1941	86347		156435567.5
2013	011	01	V	13037	1928	1370699		1859332585.3
2013	011	01	Y	11	1939	25101		25184133.43
2013	012	01	A	3955	1974	260153		139215384.34
2013	012	01	C	2617	1925	388931		567719566.68
2013	012	01	E	49	1921	182764		207430215.22
2013	012	01	G	114	1919	56895		88201040.31
2013	012	01	I	25	1938	3677		2699860.87
2013	012	01	K	2	1988	1092		1413430.17
2013	012	01	M	34			19092	13857147
2013	012	01	O	167	1944	92722		88332378.36
2013	012	01	P	3	1918	18576		18586882.51
2013	012	01	R	8	1865	17785		15345569.12
2013	012	01	T	7	1935	22361		28232416.53
2013	012	01	V	24497	1927	1991294		2474861931.45
2013	012	01	Y	9	1976	6718		7202387.46
2013	013	01	A	1516	1968	119789		87326008.39
2013	013	01	C	854	1916	146343		285006302.93
2013	013	01	E	22	1952	57893		112294811.69
2013	013	01	G	200	1950	276880		544484278.96
2013	013	01	I	9	1945	13510		13005693.38
2013	013	01	K	1	1917	260		372685.34
2013	013	01	M	5			1542	3706794
2013	013	01	O	373	1946	433346		966400230.38
2013	013	01	P	22	1931	206962		292463658.76
2013	013	01	R	8	1868	27620		26290053.14
2013	013	01	T	6	1929	29081		39020249.56
2013	013	01	V	6406	1921	778432		1181971661.81
2013	013	01	Y	2	1930	1467		1607416.91
2013	014	01	A	2518	1973	183611		116064629.32
2013	014	01	C	1305	1922	228562		512752805.36
2013	014	01	E	37	1942	48933		64801986.32
2013	014	01	G	75	1943	56244		120707173.27
2013	014	01	I	12	1953	2259		2299239.05
2013	014	01	K	9	1971	1102		2277974.62
2013	014	01	M	18			11331	5265331.72
2013	014	01	O	561	1945	448835		945078640.49
2013	014	01	P	7	1941	136682		224440741.3
2013	014	01	R	22	1857	19366		25880217.38
2013	014	01	T	4	1922	13082		22667110.59
2013	014	01	V	10082	1928	1339143		2164151948.22
2013	014	01	Y	6	1964	13716		25039159.72
2013	015	01	A	4732	1975	259632		151457103.36
2013	015	01	C	1693	1923	324284		761544866.51
2013	015	01	E	32	1939	79930		79926298.35
2013	015	01	G	129	1916	125389		220085839.48
2013	015	01	I	46	1931	12843		14383082.73
2013	015	01	K	7	1958	2009		2976521.69
2013	015	01	M	8			4721	10585296.2
2013	015	01	O	748	1954	398577		687383561.01
2013	015	01	P	16	1952	156270		213494712.91
2013	015	01	R	16	1902	87000		69597722.81
2013	015	01	T	1	1900	159		215200.63
2013	015	01	V	19370	1929	1804472		2466697108.88
2013	015	01	Y	22	1920	8886		9451527.7
2013	016	01	A	813	1954	101969		67081766.14
2013	016	01	C	1222	1916	376429		1400653603.67
2013	016	01	E	5	1926	17171		25943068.88
2013	016	01	G	210	1934	182976		323591092.29
2013	016	01	I	6	1943	307		290272.91
2013	016	01	K	1	1890	797		482127.3
2013	016	01	M	40			28578	5464106.02
2013	016	01	O	941	1941	336803		597692512.97
2013	016	01	P	11	1919	128597		180020893.16
2013	016	01	R	8	1817	18134		15887862.22
2013	016	01	T	8	1936	29620		50435846.73
2013	016	01	V	4348	1918	651466		924762212.5
2013	016	01	Y	1	1925	2109		1435914.67
2013	021	02	A	4913	1993	278393		124955996.7
2013	021	02	C	637	1967	99251		129261673.12
2013	021	02	E	8	1962	18543		18567081.58
2013	021	02	G	2	1992	20648		35918543.78
2013	021	02	I	38	1985	38879		33784209.55
2013	021	02	K	9	1985	112105		159370258.93
2013	021	02	M	14			110132	82374084.9
2013	021	02	O	123	1974	39128		50092690.27
2013	021	02	R	1	1965	63		72920.38
2013	021	02	T	1	1965	2576		3814484.87
2013	021	02	V	10708	1971	992802		1286874061.01
2013	021	02	Y	6	1987	50051		59782181.69
2013	022	02	A	8652	1990	490767		229309740.8
2013	022	02	C	1198	1974	178112		246751876.02
2013	022	02	E	29	1980	27540		28966544.62
2013	022	02	G	2	1990	6650		9870548.94
2013	022	02	I	41	1977	19342		13315663.97
2013	022	02	K	10	1983	12221		9253841.65
2013	022	02	M	13			44292	5221165
2013	022	02	O	172	1973	47019		56767911.15
2013	022	02	P	8	1978	8201		7871945.65
2013	022	02	R	4	1986	6551		6954759.14
2013	022	02	V	17511	1976	1644314		2082582788.45
2013	022	02	Y	10	1979	19174		25370813.88
2013	023	02	A	2170	1983	110483		47301698.25
2013	023	02	C	652	1955	88639		109236806.43
2013	023	02	E	25	1962	33380		29747172.99
2013	023	02	G	11	1931	5038		6279420.68
2013	023	02	I	23	1958	47222		31324558.84
2013	023	02	K	2	1966	360		367150.65
2013	023	02	M	2			1168	58866
2013	023	02	O	93	1959	18379		14917821.66
2013	023	02	R	3	1961	3626		3099098.26
2013	023	02	V	9376	1957	767930		903590757.69
2013	023	02	Y	12	1955	4475		5951583.59
2013	024	02	A	7491	2003	275780		130537864.58
2013	024	02	C	407	1988	93596		112087931.24
2013	024	02	E	1	1989	4043		5745201.36
2013	024	02	I	97	1976	45864		32302596.95
2013	024	02	M	56			484797	48633581
2013	024	02	O	191	1975	137683		193071511.7
2013	024	02	T	2	1987	5237		7077685.16
2013	024	02	V	8389	1997	877666		1244198031.44
2013	024	02	Y	4	2006	26351		35333246.43
2013	025	02	A	6059	1995	264255		123061587.08
2013	025	02	C	706	1961	105152		135599974.99
2013	025	02	E	10	1972	65313		64387695.83
2013	025	02	G	6	1962	4527		7478710.56
2013	025	02	I	38	1961	147914		105003931.14
2013	025	02	K	4	1978	5608		5309801.81
2013	025	02	M	29			93948	73846852
2013	025	02	O	162	1974	267457		373807672.69
2013	025	02	P	5	1941	40230		39253400.24
2013	025	02	R	1	1963	3151		2768617.18
2013	025	02	V	13051	1970	1213772		1499766259.26
2013	025	02	Y	5	1963	14159		19875354.12
2013	026	02	A	4175	1991	231908		106214916.21
2013	026	02	C	1041	1949	161684		197247887.81
2013	026	02	E	18	1963	81125		74378339.95
2013	026	02	G	19	1941	39644		55240977
2013	026	02	I	42	1966	43876		40050701.3
2013	026	02	K	5	1966	13327		16391061.44
2013	026	02	M	30			18669	7975378.72
2013	026	02	O	311	1973	130252		162120687.46
2013	026	02	P	5	1957	24961		20798800.1
2013	026	02	R	12	1956	7585		6793371.27
2013	026	02	T	3	1973	20738		24018469.87
2013	026	02	V	13307	1953	1162594		1362556805.42
2013	026	02	Y	3	1992	8770		9435234.89
2013	027	02	A	421	1993	46701		36086341.38
2013	027	02	C	25	1977	121349		168393368.61
2013	027	02	I	27	1967	234914		325240700.78
2013	027	02	M	102			85246	106089900.55
2013	027	02	O	134	1993	117993		190451822.01
2013	027	02	T	1	1997	18565		22926445.56
2013	027	02	V	490	1996	53023		80734770.16
2013	031	03	A	6347	1987	316496		129978227.66
2013	031	03	C	941	1959	159933		198068120.3
2013	031	03	E	17	1946	35227		30789919.9
2013	031	03	G	1	1994	1638		2073396.78
2013	031	03	I	41	1965	15616		13170766.49
2013	031	03	K	5	1952	754		1083351.5
2013	031	03	M	28			55096	86412104.32
2013	031	03	O	369	1968	138538		169488708.02
2013	031	03	P	7	1957	43905		32434147.22
2013	031	03	R	2	1971	6085		7431194.79
2013	031	03	V	16706	1964	1607882		2057541913.81
2013	031	03	Y	2	1960	258		288344.38
2013	032	03	A	4612	1996	213475		95434052.24
2013	032	03	C	305	1976	44124		58860029.85
2013	032	03	E	3	1957	9392		7418093.56
2013	032	03	G	6	1972	11875		18392945.29
2013	032	03	I	67	1975	46506		36181199.92
2013	032	03	K	4	1983	3180		2944338.88
2013	032	03	M	25			51352	40308563.4
2013	032	03	O	143	1970	87732		103170309.43
2013	032	03	R	1	1981	580		703192
2013	032	03	T	2	1968	724		1099705.04
2013	032	03	V	8235	1982	814031		1112981661.57
2013	032	03	Y	6	1986	34660		31898858.19
2013	033	03	A	4530	1984	275256		129529950.09
2013	033	03	C	313	1971	36483		48658555.77
2013	033	03	E	8	1973	48718		50583025.77
2013	033	03	G	7	1966	20617		31965957.6
2013	033	03	I	17	1965	9997		8574148.06
2013	033	03	K	5	1975	16219		19077582.83
2013	033	03	M	11			10034	7867244
2013	033	03	O	263	1975	108819		165711991.88
2013	033	03	R	5	1970	5436		6158703.2
2013	033	03	V	9347	1973	1214395		1706620857.55
2013	033	03	Y	17	1972	45329		51372619.3
2013	034	03	A	2078	1974	182876		144469885.48
2013	034	03	C	780	1947	101875		185148195.82
2013	034	03	E	4	1946	4402		5768874.74
2013	034	03	I	31	1950	8852		10782087.94
2013	034	03	M	4			4527	3279672
2013	034	03	O	225	1963	54104		100137966.59
2013	034	03	P	1	1952	1648		2026436.84
2013	034	03	R	5	1969	7356		8585123.08
2013	034	03	T	1	1945	868		1530277.06
2013	034	03	V	10027	1948	1172170		1963644480.55
2013	034	03	Y	13	1955	187704		305881880.12
2013	035	03	A	366	1948	72873		57838830.44
2013	035	03	C	187	1940	46252		83397108.82
2013	035	03	E	13	1969	110637		194524213.27
2013	035	03	G	26	1978	55363		143479254.7
2013	035	03	I	59	1965	65994		69217871.1
2013	035	03	K	4	1984	12809		13349104.63
2013	035	03	M	10			1135001	32594291.64
2013	035	03	O	234	1945	217106		556139300.59
2013	035	03	P	22	1957	189410		398441947.32
2013	035	03	T	3	1985	5479		8997786.61
2013	035	03	V	3139	1949	615940		1316571918.37
2013	035	03	Y	1	1900	3087		4455888.68
2013	036	03	A	1770	1984	232181		99210328.67
2013	036	03	C	303	1967	94335		130522508.01
2013	036	03	E	16	1941	8912		13184917.66
2013	036	03	I	7	1976	625		430517.53
2013	036	03	K	10	1972	2401		2567493.43
2013	036	03	M	6			10472	3331040
2013	036	03	O	265	1969	98225		154003691.34
2013	036	03	R	6	1981	7914		10890195.84
2013	036	03	T	1	1996	13495		21777657.34
2013	036	03	V	6236	1968	891328		1562876485.34
2013	036	03	Y	19	1959	42421		51870077.31
2013	041	04	A	4070	1973	371296		344653301.24
2013	041	04	C	1210	1939	292501		977576082.22
2013	041	04	E	31	1934	119797		201261521.33
2013	041	04	G	27	1971	124032		307847754.91
2013	041	04	I	25	1949	5634		6882435.76
2013	041	04	K	4	1936	1330		2061933.06
2013	041	04	M	5			17756	1507792.03
2013	041	04	O	858	1958	532413		1373402695.56
2013	041	04	P	6	1945	23743		44469285.37
2013	041	04	R	9	1939	18994		24292407.08
2013	041	04	T	4	1977	14781		43234592.39
2013	041	04	V	8494	1945	1753264		3592887308.55
2013	041	04	Y	2	1935	348		467581.93
2013	042	04	A	4175	1981	263984		208765323.78
2013	042	04	C	1471	1941	330572		863978767.63
2013	042	04	E	23	1959	33172		39166986.19
2013	042	04	G	19	1946	75393		179599665.78
2013	042	04	I	25	1961	92487		102565706.27
2013	042	04	K	6	1972	94071		181091723.14
2013	042	04	M	4			4232	5145503
2013	042	04	O	595	1964	202323		348736938.78
2013	042	04	P	1	1974	1538		1995801.08
2013	042	04	R	3	1949	4697		6336562.38
2013	042	04	T	2	1979	5784		11246114.11
2013	042	04	V	15898	1944	1877657		3132732990.74
2013	042	04	Y	14	1942	50456		81334186.62
2013	043	04	A	3292	1987	181540		92706366.04
2013	043	04	C	674	1955	97316		132998758.72
2013	043	04	E	28	1951	39226		39528151.36
2013	043	04	G	2	1982	1581		2397903.95
2013	043	04	I	72	1958	35615		95098334.74
2013	043	04	K	5	1983	23193		10590179.36
2013	043	04	M	12			6820	8266981.2
2013	043	04	O	249	1967	137827		209194295.15
2013	043	04	R	20	1969	6066		6151218.07
2013	043	04	T	1	1960	1271		1880380.95
2013	043	04	V	10432	1958	1020866		1404201049.39
2013	043	04	Y	10	1949	27734		29206198.56
2013	044	04	A	7841	1988	428569		197926137.56
2013	044	04	C	1444	1960	195992		280189959.74
2013	044	04	E	33	1961	67545		72931598.87
2013	044	04	G	13	2001	40297		69289972.37
2013	044	04	I	138	1962	33230		26825839.6
2013	044	04	K	23	1971	100479		102563430.73
2013	044	04	M	55			83001	29993347.32
2013	044	04	O	554	1972	235992		302424694.59
2013	044	04	P	1	1990	3224		3875779.6
2013	044	04	R	8	1964	7794		9293254.05
2013	044	04	T	2	1948	4807		7779146.03
2013	044	04	V	20059	1966	2154765		2959692013.33
2013	044	04	Y	19	1955	28241		37152934.21
2013	045	04	A	3273	1980	214081		174469010.65
2013	045	04	C	867	1946	143199		287592691.28
2013	045	04	E	11	1962	25533		30585244.5
2013	045	04	G	71	1996	22616		48723128.15
2013	045	04	I	9	1974	1278		1174364.17
2013	045	04	K	5	1975	9122		10737568.69
2013	045	04	M	3			5203	162605.2
2013	045	04	O	376	1965	155693		297867804.67
2013	045	04	P	5	1941	71856		95453316.81
2013	045	04	R	1	1955	5275		6974886.16
2013	045	04	T	1	1950	2199		2374616.54
2013	045	04	V	10742	1950	1283293		2085842410.75
2013	045	04	Y	18	1945	104931		136946722.4
2013	046	04	A	3885	1978	361357		324841776.41
2013	046	04	C	788	1947	221887		687016549.25
2013	046	04	E	10	1951	63272		95695988.63
2013	046	04	G	21	1977	71357		193708408.76
2013	046	04	I	38	1973	6848		7134662.97
