"bathrooms","exterior","price","rooms","size","longitude","latitude"
1,TRUE,185000,2,76,-3.6876264,40.4980492
1,FALSE,53200,3,47,-3.624362,40.376058
1,TRUE,209000,2,110,-3.6701895,40.3914878
2,FALSE,260000,2,70,-3.6768681,40.4214644
1,TRUE,130000,3,80,-3.7375374,40.3896497
2,TRUE,278000,3,96,-3.6199254,40.4186648
4,FALSE,565000,5,353,-3.6083763,40.4547141
2,FALSE,310000,3,130,-3.6363872,40.4640987
2,TRUE,435000,3,110,-3.6635903,40.4796176
1,TRUE,195000,3,80,-3.6587936,40.4330078
1,FALSE,58000,2,59,-3.7111214,40.3449881
1,TRUE,290000,0,65,-3.6400115,40.4652583
1,TRUE,130000,2,58,-3.663188,40.4290496
2,TRUE,3e+05,3,105,-3.65159,40.4781
2,TRUE,267000,4,121,-3.62456,40.4129699
2,FALSE,150000,3,80,-3.6973345,40.3946882
2,TRUE,420000,2,105,-3.699551,40.4118778
1,TRUE,169000,3,77,-3.6455279,40.439242
2,TRUE,365000,3,111,-3.663416,40.4236824
1,TRUE,196000,2,60,-3.6453077,40.4359392
1,TRUE,82000,1,55,-3.651282,40.430023
1,TRUE,125000,3,85,-3.7154045,40.3849271
1,TRUE,240000,1,71,-3.6687448,40.4674183
3,TRUE,658900,5,257,-3.643423,40.4407439
4,FALSE,770000,5,325,-3.7930226,40.4569057
1,TRUE,160000,2,66,-3.6406057,40.3862498
1,TRUE,71500,3,74,-3.7031433,40.379167
2,TRUE,293000,3,110,-3.6350381,40.409628
2,FALSE,660000,5,172,-3.6803037,40.4526443
1,TRUE,230000,1,67,-3.6943199,40.3885555
2,TRUE,495000,3,120,-3.6252301,40.4581071
1,FALSE,124900,3,81,-3.6425318,40.4372307
2,TRUE,278000,3,98,-3.6680072,40.4375695
2,TRUE,215000,4,140,-3.638819,40.3958127
2,FALSE,380000,3,120,-3.6661894,40.4249157
1,TRUE,145000,3,71,-3.6551417,40.4113261
1,FALSE,67000,3,65,-3.7043844,40.380251
2,FALSE,440000,2,80,-3.6752329,40.4281168
1,TRUE,120000,3,73,-3.6399336,40.4062062
1,TRUE,179000,3,125,-3.7360984,40.3945082
1,TRUE,176000,3,80,-3.5958036,40.4014065
1,FALSE,36000,2,39,-3.6907778,40.3481793
2,TRUE,350000,3,105,-3.7142822,40.4051265
1,TRUE,170000,3,70,-3.716837,40.4688656
1,TRUE,82000,1,59,-3.650182,40.431623
1,FALSE,79900,3,65,-3.6381828,40.4328959
1,TRUE,2e+05,2,100,-3.6891448,40.3582778
1,TRUE,135000,2,60,-3.6458966,40.4296034
6,TRUE,660000,5,173,-3.6823037,40.4535443
2,TRUE,448000,3,160,-3.6750919,40.4775722
2,TRUE,375000,3,134,-3.5960535,40.4511252
2,TRUE,420000,3,105,-3.7015251,40.4576488
1,FALSE,175000,3,67,-3.6507256,40.4317524
2,TRUE,192000,3,98,-3.6509204,40.4049265
3,TRUE,1150000,4,188,-3.6890419,40.414508
1,FALSE,585000,2,80,-3.7084818,40.4209178
3,TRUE,630000,4,180,-3.7178318,40.4344303
2,TRUE,285000,3,110,-3.6403402,40.4119415
2,FALSE,119000,2,67,-3.6580279,40.4056727
3,TRUE,1870000,5,442,-3.6829807,40.4647749
2,TRUE,168000,2,70,-3.6931716,40.3773846
2,TRUE,479000,4,155,-3.6292105,40.4090935
2,FALSE,95000,3,84,-3.6683189,40.3790408
1,FALSE,105000,1,52,-3.6669467,40.3938779
1,TRUE,65999,2,68,-3.7151552,40.3441821
2,FALSE,599999,3,185,-3.6579668,40.4586843
2,TRUE,425000,2,75,-3.7130058,40.4303672
2,TRUE,480000,4,149,-3.6564866,40.4421283
1,FALSE,195000,1,50,-3.7092287,40.4057608
3,TRUE,980000,4,274,-3.6626162,40.4645797
2,TRUE,365000,3,105,-3.6612796,40.4484037
4,FALSE,580000,4,245,-3.7469706,40.4747819
2,TRUE,395000,3,100,-3.7114948,40.4458975
2,TRUE,149000,4,121,-3.6993553,40.3671236
2,TRUE,170000,3,105,-3.6905908,40.3669541
1,TRUE,120000,3,70,-3.7090222,40.3905441
2,TRUE,2e+05,2,91,-3.5976377,40.3658651
1,TRUE,115000,2,59,-3.7322068,40.4102935
1,FALSE,83000,2,43,-3.7012188,40.4479769
2,FALSE,250000,3,105,-3.670131,40.4443332
4,TRUE,847000,5,265,-3.661554,40.4687256
3,FALSE,290000,3,190,-3.6272653,40.4305978
1,TRUE,169000,3,82,-3.7648339,40.392542
2,TRUE,2e+05,2,112,-3.5748913,40.4459895
1,TRUE,90000,2,55,-3.6371494,40.4325217
2,TRUE,2e+05,3,98,-3.69179,40.35757
1,TRUE,130000,3,87,-3.7399642,40.3879847
2,TRUE,154900,3,60,-3.7780004,40.3768343
2,TRUE,620000,4,129,-3.7168376,40.4351152
1,FALSE,98000,1,41,-3.671666,40.3943225
1,TRUE,250000,2,65,-3.7804549,40.4581232
1,TRUE,247000,2,90,-3.6350136,40.4649405
1,TRUE,198000,3,93,-3.6549595,40.4688439
3,TRUE,795000,4,228,-3.6737381,40.4075858
2,FALSE,320000,3,114,-3.6759004,40.47537
4,FALSE,560000,5,240,-3.6357095,40.4828578
1,TRUE,95000,2,74,-3.6537935,40.402153
1,TRUE,390000,4,130,-3.709526,40.4175241
1,TRUE,541000,4,150,-3.6713449,40.4314711
1,TRUE,65000,3,65,-3.6193131,40.4282861
3,FALSE,510000,4,185,-3.6939699,40.4735012
1,TRUE,225000,3,90,-3.6994079,40.457571
5,FALSE,1600000,6,288,-3.6722551,40.4101101
3,FALSE,750000,4,250,-3.6653502,40.4564304
1,TRUE,79000,3,73,-3.6753082,40.3798879
1,FALSE,175000,2,53,-3.6944575,40.3967429
1,TRUE,279000,1,55,-3.7052189,40.4326658
1,TRUE,55000,3,69,-3.6532326,40.3878696
1,FALSE,130000,0,30,-3.7102593,40.407326
2,TRUE,2e+05,3,85,-3.7055036,40.3533258
1,TRUE,120000,3,70,-3.7329394,40.3789876
2,TRUE,160000,3,99,-3.6875488,40.3677706
1,FALSE,110000,2,35,-3.7058254,40.4459008
1,TRUE,240000,3,140,-3.7091872,40.4568115
2,TRUE,3e+05,4,129,-3.7055385,40.4847992
1,TRUE,196000,3,85,-3.6578843,40.4266847
1,TRUE,110000,3,60,-3.7335492,40.3894333
2,TRUE,265000,2,94,-3.7062166,40.4639588
3,TRUE,570000,3,146,-3.622594,40.4582051
2,TRUE,269000,3,100,-3.7483741,40.3743662
3,TRUE,297000,4,140,-3.6756733,40.3448039
2,TRUE,194000,4,150,-3.6254503,40.4333093
1,TRUE,115000,2,65,-3.7202933,40.3938891
2,FALSE,250000,2,83,-3.7054722,40.4173884
2,TRUE,325000,3,80,-3.7084224,40.4355055
3,TRUE,6e+05,5,230,-3.6649558,40.4416335
2,TRUE,399000,3,110,-3.6717173,40.4376688
2,TRUE,295000,3,111,-3.6344897,40.3813401
2,TRUE,270000,3,100,-3.7004373,40.3999324
1,TRUE,140000,3,53,-3.608702,40.4360134
2,TRUE,465000,4,120,-3.6692582,40.4768772
1,FALSE,110000,2,28,-3.7038254,40.4448008
1,TRUE,76000,3,70,-3.6912412,40.3506545
2,TRUE,234999,2,66,-3.6532658,40.4330351
2,FALSE,295000,4,170,-3.6278337,40.4757005
1,FALSE,2e+05,1,50,-3.5822213,40.4731919
2,TRUE,6e+05,3,230,-3.7263973,40.4666853
2,FALSE,340000,3,105,-3.7140638,40.4381573
2,TRUE,180000,3,93,-3.6075297,40.3842926
2,TRUE,360000,4,112,-3.6649296,40.4296677
2,TRUE,330000,4,150,-3.702353,40.4553321
1,TRUE,385000,2,104,-3.6973033,40.421494
2,TRUE,360000,3,153,-3.6655487,40.4357498
3,TRUE,470000,6,220,-3.7087673,40.4846423
1,TRUE,140000,3,60,-3.6866711,40.4845945
2,TRUE,285000,3,110,-3.76263,40.3595799
3,TRUE,6e+05,5,160,-3.6723845,40.462168
1,TRUE,179000,1,59,-3.6037963,40.4295014
1,TRUE,310000,2,85,-3.7048789,40.3977733
2,TRUE,250000,4,130,-3.6880391,40.3671015
2,TRUE,290000,3,90,-3.7012306,40.4548269
1,TRUE,99000,1,57,-3.7202844,40.3930725
2,TRUE,410000,3,114,-3.6924388,40.40065
1,TRUE,129000,1,52,-3.6269583,40.3763194
2,TRUE,375000,3,120,-3.5837336,40.4714712
1,TRUE,160000,3,100,-3.7148428,40.3658226
2,TRUE,230000,3,100,-3.6112116,40.3803623
1,FALSE,240000,0,42,-3.7046418,40.4164634
1,FALSE,118000,2,46,-3.6435653,40.4412365
2,TRUE,285000,4,140,-3.5914614,40.4537798
2,TRUE,165000,3,100,-3.6879965,40.3659204
2,TRUE,198000,2,113,-3.6839506,40.3603003
3,TRUE,650000,4,166,-3.6588231,40.4568082
2,TRUE,360000,3,118,-3.5889245,40.3604129
2,TRUE,215000,4,130,-3.7155853,40.3657474
2,TRUE,215000,2,85,-3.5793104,40.4701328
2,TRUE,239000,4,130,-3.5869601,40.4588857
2,TRUE,179000,1,80,-3.6715558,40.487977
4,TRUE,1e+06,4,303,-3.7063026,40.4128619
4,TRUE,850000,5,243,-3.6509522,40.4505112
2,TRUE,330000,5,115,-3.662081,40.4276481
1,TRUE,116000,3,90,-3.6642949,40.4011987
3,TRUE,660000,3,166,-3.6737623,40.4768311
2,TRUE,205000,2,78,-3.647265,40.469693
1,TRUE,280000,2,120,-3.6508773,40.4394182
1,TRUE,185000,2,80,-3.7169415,40.4673923
1,TRUE,233000,2,56,-3.6946897,40.3942536
2,TRUE,440000,2,109,-3.7966852,40.4663194
2,TRUE,290000,4,180,-3.7428453,40.3743748
1,TRUE,170000,3,80,-3.6362199,40.442621
3,FALSE,650000,3,160,-3.6790672,40.4546888
2,TRUE,270000,3,160,-3.6498274,40.4295857
2,TRUE,390000,3,110,-3.7190131,40.429117
2,TRUE,470000,2,144,-3.6696976,40.4487287
2,TRUE,320000,2,96,-3.6697666,40.402511
1,TRUE,268000,1,60,-3.682496,40.4426412
1,TRUE,3e+05,3,90,-3.6746809,40.4453462
1,TRUE,170000,2,50,-3.7317255,40.4655107
1,TRUE,86000,0,45,-3.7071024,40.4577009
3,TRUE,515000,3,140,-3.6573234,40.4528761
1,TRUE,370000,2,90,-3.6764865,40.4591428
2,TRUE,755000,3,160,-3.6847829,40.4375531
2,TRUE,320000,3,117,-3.6755849,40.4798603
1,TRUE,190000,3,95,-3.638329,40.4284415
1,TRUE,80000,1,38,-3.6996196,40.4502645
2,TRUE,350000,4,120,-3.5853315,40.4694215
3,TRUE,450000,4,200,-3.709706,40.4033806
1,TRUE,114000,3,75,-3.6502476,40.4735005
2,TRUE,87000,3,92,-3.6706881,40.3811589
1,TRUE,61000,0,43,-3.6512277,40.3843869
2,TRUE,388000,3,128,-3.7014656,40.4759637
1,TRUE,279500,3,97,-3.6997485,40.4345744
2,TRUE,195000,3,95,-3.6521494,40.4621338
1,TRUE,244000,1,95,-3.7402892,40.4748039
2,FALSE,268000,2,75,-3.7045714,40.4125905
2,FALSE,275000,3,80,-3.7177691,40.4242635
1,TRUE,168000,3,89,-3.717765,40.4636668
3,TRUE,310573,3,110,-3.6283043,40.4828669
2,TRUE,175000,4,100,-3.723334,40.4072278
2,TRUE,5e+05,2,91,-3.6769092,40.4005263
2,TRUE,215000,3,102,-3.6963694,40.4600123
2,TRUE,249000,4,120,-3.7012432,40.3983495
2,FALSE,275000,3,80,-3.7157151,40.4258077
2,TRUE,430000,4,129,-3.6769629,40.4193757
1,TRUE,280000,2,77,-3.7146029,40.4948449
1,TRUE,215000,2,70,-3.7071643,40.3938575
2,FALSE,275000,3,75,-3.7141653,40.4241437
1,TRUE,98900,2,56,-3.69422,40.4710396
3,TRUE,599000,3,170,-3.7056969,40.4991354
1,TRUE,190000,3,103,-3.7591952,40.3867317
1,FALSE,260000,4,121,-3.7806949,40.5316545
1,TRUE,325000,2,73,-3.6725802,40.4617298
2,TRUE,220000,3,105,-3.5898542,40.3664347
1,TRUE,375000,4,140,-3.7167583,40.3963965
2,TRUE,2075000,2,240,-3.6902663,40.418209
1,TRUE,69000,1,45,-3.6224875,40.3732381
2,TRUE,250000,2,75,-3.7044392,40.4627442
1,TRUE,2e+05,1,65,-3.584195,40.4719145
2,TRUE,370000,3,110,-3.7161604,40.392556
2,TRUE,280000,3,100,-3.610111,40.4287169
1,TRUE,2e+05,1,75,-3.6002116,40.4037289
1,TRUE,65000,2,56,-3.6189256,40.4283457
1,TRUE,95000,3,72,-3.6448262,40.4269919
2,TRUE,167000,3,94,-3.659716,40.4031717
2,TRUE,415000,3,90,-3.6682708,40.4703874
1,FALSE,230000,0,91,-3.6978191,40.4049193
1,TRUE,155000,2,70,-3.7677815,40.3952673
2,TRUE,145000,3,90,-3.6059784,40.4056137
1,TRUE,110000,0,50,-3.7318213,40.3818448
1,TRUE,179900,3,100,-3.75471,40.393
2,TRUE,250000,2,140,-3.6433729,40.4299093
2,TRUE,171771,2,90,-3.6165062,40.4952638
2,TRUE,155500,3,110,-3.6775536,40.3449052
2,TRUE,130000,4,118,-3.6942495,40.3543406
4,TRUE,850000,4,255,-3.6745872,40.4209162
1,TRUE,150000,2,83,-3.6571076,40.4713716
2,TRUE,230000,3,97,-3.68806,40.3681052
2,TRUE,110000,3,104,-3.737319,40.3774839
1,FALSE,54400,2,48,-3.6872211,40.3508887
1,TRUE,83000,2,70,-3.7482831,40.3775427
1,TRUE,258000,2,65,-3.7086646,40.4582346
1,TRUE,135000,1,52,-3.5847878,40.442893
1,TRUE,125000,3,79,-3.7434184,40.3898953
2,TRUE,195000,2,65,-3.5763729,40.4480179
1,TRUE,235000,2,117,-3.6917279,40.3726699
2,TRUE,370000,2,86,-3.7168264,40.4861175
1,FALSE,2e+05,3,89,-3.7446572,40.3903892
1,FALSE,125000,1,47,-3.6733582,40.4486812
1,TRUE,240000,3,88,-3.6333213,40.4712318
1,TRUE,169000,2,71,-3.7502074,40.4006217
1,FALSE,129000,0,31,-3.6767949,40.428483
1,TRUE,93000,2,58,-3.7157904,40.3835479
1,TRUE,198000,3,80,-3.7222013,40.470691
1,TRUE,165000,3,84,-3.6445923,40.4745089
6,FALSE,1800000,6,650,-3.8072717,40.4704515
1,TRUE,2e+05,3,90,-3.7170135,40.4686348
1,TRUE,1e+05,2,50,-3.6224719,40.42223
2,TRUE,195000,2,76,-3.5971475,40.3673686
2,TRUE,230000,3,106,-3.5907151,40.4570534
1,TRUE,240000,3,60,-3.730159,40.4768168
1,FALSE,123000,2,53,-3.7116048,40.4322158
1,TRUE,195000,3,105,-3.7513093,40.3741228
1,TRUE,74000,3,76,-3.6976165,40.4925175
1,TRUE,90000,3,80,-3.6641264,40.3953677
5,FALSE,1500000,5,550,-3.7732428,40.4737177
1,TRUE,149000,3,77,-3.6073913,40.4415093
2,TRUE,335000,3,115,-3.6170519,40.4346364
2,TRUE,297000,2,80,-3.6594266,40.4579982
5,FALSE,1e+06,5,277,-3.7764039,40.4670541
1,TRUE,172000,1,86,-3.6656947,40.3974356
2,TRUE,1280000,2,170,-3.6894611,40.4381462
1,TRUE,69900,1,60,-3.6504824,40.4305686
2,TRUE,247000,2,75,-3.6461203,40.4435423
4,TRUE,995000,5,250,-3.7607186,40.4569571
2,FALSE,4e+05,2,110,-3.704727,40.5034356
1,TRUE,75000,3,120,-3.7110512,40.3504276
1,FALSE,140000,3,65,-3.7064485,40.4627748
1,FALSE,145000,2,82,-3.7407554,40.3783324
1,TRUE,149000,2,68,-3.6542918,40.4368316
2,TRUE,225000,2,70,-3.6465018,40.4793474
2,TRUE,360000,3,120,-3.7852906,40.449304
2,TRUE,250000,3,82,-3.7108532,40.4953406
3,TRUE,199000,3,110,-3.6548544,40.4395498
1,FALSE,79000,3,120,-3.6638282,40.3769338
2,TRUE,580000,3,134,-3.6758985,40.4272824
2,TRUE,450000,3,150,-3.718041,40.4273773
1,TRUE,165000,3,77,-3.7151592,40.3866006
1,TRUE,72900,2,60,-3.6420033,40.4331707
1,FALSE,110000,2,53,-3.7039811,40.4481768
2,TRUE,330000,2,80,-3.6595283,40.4947887
1,TRUE,170000,3,80,-3.7215167,40.4692655
2,TRUE,275000,3,103,-3.7306264,40.4085047
2,TRUE,475000,5,161,-3.7108554,40.4203335
3,TRUE,880000,4,200,-3.6720008,40.4790732
2,TRUE,3e+05,2,105,-3.671891,40.5104556
1,TRUE,270000,0,92,-3.6589099,40.4486086
1,TRUE,112000,2,55,-3.6477588,40.4418606
2,FALSE,139000,2,80,-3.5947663,40.3691031
2,TRUE,80000,4,90,-3.6918275,40.3429424
1,TRUE,260000,1,70,-3.6739624,40.4278951
3,TRUE,550000,4,145,-3.6973145,40.4522553
2,TRUE,4e+05,3,126,-3.6785846,40.4733501
3,TRUE,570000,4,230,-3.6886488,40.4711869
1,TRUE,139000,2,61,-3.7077921,40.4539732
2,TRUE,359000,3,117,-3.7364389,40.4014695
2,TRUE,350000,2,90,-3.6891115,40.3909638
2,TRUE,395000,3,136,-3.6382771,40.4647846
4,TRUE,1315800,5,258,-3.6764277,40.467663
1,TRUE,99000,1,39,-3.7055601,40.447108
2,TRUE,410000,3,127,-3.653353,40.5003305
1,TRUE,155000,1,65,-3.7184759,40.39688
2,TRUE,465000,3,151,-3.6722949,40.4423172
1,TRUE,180000,2,55,-3.7014551,40.3964953
2,TRUE,9e+05,3,215,-3.6992235,40.4365175
5,TRUE,2500000,5,294,-3.6852935,40.4244543
1,TRUE,4e+05,4,120,-3.7129565,40.4464416
2,TRUE,5e+05,3,130,-3.6774873,40.450178
1,TRUE,60000,3,75,-3.6700924,40.3851462
2,TRUE,180000,3,90,-3.6502093,40.4045173
2,TRUE,209000,3,95,-3.7351745,40.405448
1,TRUE,140000,3,72,-3.7066324,40.4612746
1,TRUE,135000,2,60,-3.720068,40.4832227
1,FALSE,105000,1,40,-3.6774355,40.4040933
2,TRUE,297000,3,105,-3.6350558,40.426536
1,TRUE,160000,3,75,-3.7289748,40.3858656
1,TRUE,205000,3,117,-3.6234651,40.4433242
2,TRUE,535000,3,130,-3.6757401,40.4117905
2,TRUE,249000,3,115,-3.6902112,40.366597
1,TRUE,125000,2,68,-3.7505738,40.4061143
2,FALSE,330000,3,105,-3.6696211,40.428892
1,TRUE,280000,3,90,-3.7096338,40.4601076
2,TRUE,179000,3,95,-3.732845,40.4108805
2,TRUE,550000,3,140,-3.6208653,40.4552827
2,TRUE,290000,2,100,-3.7004598,40.4648483
1,TRUE,105000,2,71,-3.6695041,40.3781953
1,TRUE,265500,2,100,-3.7279841,40.4117953
2,TRUE,445000,4,166,-3.6251131,40.4466966
2,TRUE,325000,3,132,-3.5872977,40.4723487
1,TRUE,195000,3,94,-3.6245686,40.4231678
2,TRUE,207000,4,130,-3.7676255,40.3793485
3,FALSE,6e+05,5,200,-3.6462229,40.4415453
1,TRUE,99000,3,66,-3.633506,40.4389808
3,FALSE,485000,4,230,-3.7732445,40.4510281
3,FALSE,590000,6,285,-3.5943036,40.4588046
3,TRUE,575000,3,156,-3.7124841,40.4436652
1,TRUE,103000,2,60,-3.7315172,40.4077365
1,TRUE,310000,2,90,-3.7049755,40.4377306
2,TRUE,245000,3,108,-3.6500721,40.3912247
1,FALSE,195000,2,80,-3.6740402,40.4325152
2,TRUE,418000,4,135,-3.6980508,40.4007844
2,TRUE,295000,3,115,-3.7694368,40.3736753
2,TRUE,95000,1,55,-3.6245079,40.380233
1,TRUE,270000,2,66,-3.7145476,40.4337625
1,TRUE,55000,2,55,-3.642393,40.3835854
2,TRUE,560000,3,138,-3.6874166,40.4573659
1,TRUE,95000,2,57,-3.6509733,40.471061
1,FALSE,245000,1,63,-3.6935213,40.4636922
1,FALSE,188000,2,78,-3.6673499,40.4448002
1,TRUE,80000,3,100,-3.7309573,40.3858443
1,TRUE,149000,2,61,-3.6652826,40.3994394
1,TRUE,60000,3,78,-3.7390369,40.3968477
1,TRUE,155000,3,82,-3.7019087,40.4018536
2,TRUE,595000,3,157,-3.6308383,40.4462815
1,TRUE,114000,3,85,-3.7416084,40.3969495
2,TRUE,367000,2,105,-3.6579956,40.4910629
2,TRUE,295000,2,87,-3.6298138,40.4773867
2,TRUE,312000,4,120,-3.7319867,40.3748644
1,TRUE,180000,2,70,-3.7105207,40.4591574
3,TRUE,695000,4,170,-3.6764905,40.4080855
1,TRUE,115000,2,70,-3.725517,40.4103962
2,TRUE,435000,4,150,-3.6626905,40.4693071
2,TRUE,285000,3,105,-3.7306215,40.4262644
1,TRUE,145000,1,51,-3.5870507,40.363979
2,TRUE,325000,3,99,-3.661505,40.4537806
2,FALSE,180860,4,116,-3.6487133,40.3801626
3,TRUE,380000,4,154,-3.6649607,40.4104278
1,TRUE,181500,3,85,-3.6618114,40.4821892
1,TRUE,190000,2,90,-3.7092941,40.4515627
2,TRUE,280000,3,107,-3.6665786,40.47915
1,FALSE,56000,2,58,-3.669377,40.3924015
1,TRUE,225000,2,70,-3.6727719,40.4571021
1,TRUE,295000,2,78,-3.6986347,40.4407644
1,TRUE,110000,3,80,-3.6456762,40.3889547
5,FALSE,1198000,8,500,-3.6911015,40.5018942
5,FALSE,730000,6,330,-3.7656576,40.4562596
2,TRUE,156000,3,104,-3.7001029,40.3326387
1,FALSE,2e+05,2,83,-3.6537885,40.4877332
1,TRUE,60000,2,58,-3.6562142,40.3876569
4,FALSE,1080000,4,240,-3.6674447,40.4584839
1,TRUE,65000,2,65,-3.649147,40.3880965
2,TRUE,574000,3,140,-3.7905096,40.4589997
2,TRUE,139000,4,94,-3.6942583,40.359664
2,TRUE,295000,2,92,-3.5859758,40.4622687
1,TRUE,153000,3,79,-3.7230498,40.3852348
4,TRUE,7e+05,6,262,-3.60862,40.4891995
1,TRUE,420000,3,162,-3.6983946,40.4203475
1,TRUE,110000,3,65,-3.7491224,40.3959639
1,TRUE,179999,2,80,-3.7359986,40.3910858
1,TRUE,85000,2,75,-3.6664268,40.3933447
1,TRUE,134000,2,55,-3.7462785,40.3840068
3,FALSE,425000,3,201,-3.6004984,40.3597452
5,FALSE,950000,6,365,-3.6874234,40.5022521
1,TRUE,130000,3,84,-3.7150364,40.386871
1,TRUE,119999,3,65,-3.6047282,40.4011077
1,TRUE,63000,2,63,-3.648047,40.3809552
2,TRUE,248000,3,108,-3.7259481,40.3738178
2,TRUE,2e+05,3,115,-3.6242743,40.431021
2,TRUE,330000,4,130,-3.6508735,40.4378147
2,TRUE,190000,2,104,-3.5847878,40.442893
1,TRUE,110000,2,68,-3.7442467,40.3851284
1,TRUE,81000,3,76,-3.6480872,40.3948269
2,TRUE,190000,2,86,-3.6982965,40.3809824
3,TRUE,169000,4,120,-3.7407921,40.3956051
1,TRUE,149000,3,90,-3.6440106,40.4474958
1,FALSE,143000,0,30,-3.7163438,40.4317873
1,FALSE,175000,3,72,-3.6410233,40.4308305
5,FALSE,1025000,6,345,-3.7361561,40.4756508
3,TRUE,545000,5,217,-3.6764905,40.4080855
1,FALSE,280000,4,265,-3.7111341,40.3844442
2,TRUE,430000,3,110,-3.7485874,40.3961489
2,TRUE,375000,3,103,-3.6739959,40.4274987
2,TRUE,412000,4,152,-3.6996842,40.475365
2,TRUE,399000,2,98,-3.703926,40.4073656
3,TRUE,650000,3,180,-3.6918253,40.5095365
2,TRUE,565000,3,130,-3.6323125,40.4592605
2,TRUE,570000,4,180,-3.7003621,40.4884593
1,TRUE,370000,3,84,-3.6884504,40.389142
1,TRUE,2e+05,3,80,-3.7501363,40.3918631
3,TRUE,459000,4,159,-3.6681361,40.4042473
2,TRUE,150000,3,125,-3.7160085,40.3704654
1,TRUE,280000,2,76,-3.6650389,40.4310906
4,FALSE,950000,6,390,-3.7223709,40.475634
1,TRUE,59900,2,53,-3.7700987,40.3956831
1,TRUE,138000,3,85,-3.7759481,40.3747747
1,TRUE,113900,2,60,-3.5774389,40.4713856
2,TRUE,230000,3,80,-3.6426928,40.4412781
2,TRUE,525000,3,200,-3.6972929,40.4613128
2,TRUE,398000,4,110,-3.5885965,40.4538439
1,TRUE,72000,2,60,-3.6661726,40.3896274
3,TRUE,1100000,4,140,-3.7159016,40.4483161
3,FALSE,630000,3,245,-3.691269,40.502223
2,TRUE,235000,3,87,-3.6389897,40.4331171
2,TRUE,255000,2,78,-3.6608438,40.4475132
2,TRUE,430000,3,120,-3.658378,40.4586293
1,TRUE,120000,0,50,-3.6931965,40.4010456
1,FALSE,146000,1,50,-3.6735075,40.4327674
1,FALSE,65000,2,57,-3.7357875,40.3940425
1,TRUE,180000,1,65,-3.632759,40.3815911
2,TRUE,395000,3,108,-3.6311732,40.4790585
1,TRUE,165000,1,52,-3.6269583,40.3763194
2,FALSE,505000,4,101,-3.733432,40.4820444
1,TRUE,2e+05,1,50,-3.7162808,40.3959994
2,TRUE,690000,3,165,-3.6711901,40.456773
2,TRUE,660000,5,189,-3.7227977,40.4316623
3,TRUE,185000,3,115,-3.647755,40.436588
3,FALSE,690000,3,274,-3.6903432,40.5028424
2,TRUE,475000,4,147,-3.6679962,40.4757456
1,TRUE,125000,3,52,-3.5848805,40.452543
2,TRUE,3e+05,3,121,-3.5817722,40.4701869
1,TRUE,601012,1,85,-3.6866322,40.4585379
1,TRUE,130000,3,80,-3.7231931,40.4010377
2,TRUE,258000,4,130,-3.6964105,40.3969742
1,FALSE,190000,1,55,-3.7801771,40.4579727
1,TRUE,365000,3,108,-3.7133285,40.4101115
1,TRUE,3e+05,1,63,-3.7037974,40.428951
1,FALSE,66500,1,48,-3.7110718,40.4223463
1,TRUE,430000,3,100,-3.7131921,40.4447734
2,TRUE,215000,2,88,-3.6220439,40.3670267
1,TRUE,450000,2,103,-3.7012605,40.4431992
1,TRUE,285000,3,90,-3.6786223,40.4051333
2,TRUE,175000,3,90,-3.6385377,40.402862
5,FALSE,620000,4,320,-3.8307697,40.4726696
2,TRUE,90000,3,100,-3.7055742,40.3785912
3,FALSE,1e+06,4,325,-3.6517576,40.4683022
2,TRUE,248000,2,73,-3.7052574,40.4523609
1,TRUE,235000,2,85,-3.6161633,40.4203799
2,TRUE,415000,3,120,-3.6379799,40.4664238
1,TRUE,105000,2,50,-3.6466017,40.4304025
2,TRUE,235000,3,110,-3.7259481,40.3738178
2,TRUE,246625,2,100,-3.7032458,40.4650301
1,FALSE,36200,2,24,-3.664858,40.39725
1,TRUE,153000,1,67,-3.7021074,40.4501668
1,FALSE,36000,3,44,-3.7548926,40.3733924
1,FALSE,29500,2,45,-3.692775,40.355818
2,TRUE,240000,2,85,-3.5975518,40.3631292
2,FALSE,130000,2,90,-3.6625345,40.376498
2,TRUE,185000,2,85,-3.637485,40.3800932
1,FALSE,130000,2,45,-3.7049044,40.4506861
1,TRUE,290000,3,73,-3.6721672,40.4329251
1,TRUE,89000,3,58,-3.734608,40.4078247
1,FALSE,29600,2,59,-3.687651,40.34203
1,FALSE,36600,3,48,-3.690452,40.3551009
2,TRUE,419000,4,146,-3.6871624,40.4689054
1,TRUE,76000,2,75,-3.7503407,40.3713947
1,TRUE,199000,1,52,-3.7385067,40.3893116
1,FALSE,35000,3,54,-3.6192474,40.3815077
2,TRUE,260000,3,102,-3.6047679,40.3974189
2,TRUE,193000,1,89,-3.7310289,40.4105332
2,TRUE,180000,3,105,-3.7125086,40.3804316
1,FALSE,29600,3,59,-3.688123,40.343437
2,TRUE,490000,3,124,-3.6231335,40.453368
1,TRUE,270000,2,100,-3.6635173,40.4812931
1,TRUE,190000,3,102,-3.7334434,40.4081781
2,FALSE,150000,3,85,-3.7126157,40.3680287
2,TRUE,590000,3,226,-3.6946062,40.3876173
1,FALSE,350000,1,70,-3.6747639,40.4216442
1,FALSE,220000,2,86,-3.7277414,40.4138779
2,TRUE,249000,3,107,-3.763247,40.3644464
1,FALSE,27000,2,63,-3.7147206,40.3473448
