,year,rank,singer,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
0,1940,1, Bing Crosby,White Christmas ,0.682,0.409,3,-9.5,1,0.0373,0.689,0,0.0605,0.945,170.735,audio_features,4AUK2YNOyxZ93z8DFlFYVZ,spotify:track:4AUK2YNOyxZ93z8DFlFYVZ,https://api.spotify.com/v1/tracks/4AUK2YNOyxZ93z8DFlFYVZ,https://api.spotify.com/v1/audio-analysis/4AUK2YNOyxZ93z8DFlFYVZ,161213,4,
1,1940,2, Nat “King” Cole,The Christmas Song ,0.17,0.11,9,-19.621,0,0.0351,0.9,0.0279,0.125,0.173,71.973,audio_features,4w3EWf73bFuUgE32emb8kj,spotify:track:4w3EWf73bFuUgE32emb8kj,https://api.spotify.com/v1/tracks/4w3EWf73bFuUgE32emb8kj,https://api.spotify.com/v1/audio-analysis/4w3EWf73bFuUgE32emb8kj,229427,4,
2,1940,3, Billie Holiday,God Bless The Child ,0.427,0.118,10,-17.679,1,0.048,0.965,0.0146,0.281,0.315,181.441,audio_features,1iQJ8eNglGldMTZnN6DGvq,spotify:track:1iQJ8eNglGldMTZnN6DGvq,https://api.spotify.com/v1/tracks/1iQJ8eNglGldMTZnN6DGvq,https://api.spotify.com/v1/audio-analysis/1iQJ8eNglGldMTZnN6DGvq,221280,3,
3,1940,4, Duke Ellington,Take The “A” Train ,0.504,0.305,8,-11.671,1,0.0401,0.481,0,0.0306,0.667,148.26,audio_features,4d7bNxf2fZrN0Fb8qIzPi4,spotify:track:4d7bNxf2fZrN0Fb8qIzPi4,https://api.spotify.com/v1/tracks/4d7bNxf2fZrN0Fb8qIzPi4,https://api.spotify.com/v1/audio-analysis/4d7bNxf2fZrN0Fb8qIzPi4,173632,4,
4,1940,5, Artie Shaw,Stardust ,0.365,0.401,7,-8.39,0,0.039,0.893,0.0679,0.18,0.582,183.995,audio_features,423OklbaHGPLSoGz4oHJfk,spotify:track:423OklbaHGPLSoGz4oHJfk,https://api.spotify.com/v1/tracks/423OklbaHGPLSoGz4oHJfk,https://api.spotify.com/v1/audio-analysis/423OklbaHGPLSoGz4oHJfk,186013,4,
5,1940,6, Bing Crosby,Swinging On A Star ,0.682,0.409,3,-9.5,1,0.0373,0.689,0,0.0605,0.945,170.735,audio_features,4AUK2YNOyxZ93z8DFlFYVZ,spotify:track:4AUK2YNOyxZ93z8DFlFYVZ,https://api.spotify.com/v1/tracks/4AUK2YNOyxZ93z8DFlFYVZ,https://api.spotify.com/v1/audio-analysis/4AUK2YNOyxZ93z8DFlFYVZ,161213,4,
6,1940,7, Mills Brothers,You Always Hurt The One You Love ,0.458,0.227,9,-7.927,1,0.0921,0.99,0.408,0.135,0.53,203.522,audio_features,4O53LIKKk2gMSAPEzIN5AK,spotify:track:4O53LIKKk2gMSAPEzIN5AK,https://api.spotify.com/v1/tracks/4O53LIKKk2gMSAPEzIN5AK,https://api.spotify.com/v1/audio-analysis/4O53LIKKk2gMSAPEzIN5AK,160930,4,
7,1940,8, Andrews Sisters,Boogie Woogie Bugle Boy ,0.758,0.468,0,-8.949,1,0.0741,0.934,0,0.739,0.782,110.305,audio_features,7itJnv5HKRdvYkGrcVtsPz,spotify:track:7itJnv5HKRdvYkGrcVtsPz,https://api.spotify.com/v1/tracks/7itJnv5HKRdvYkGrcVtsPz,https://api.spotify.com/v1/audio-analysis/7itJnv5HKRdvYkGrcVtsPz,179133,4,
8,1940,9, Glenn Miller (Tex Beneke &amp;theModernaires),Chattanooga Choo Choo ,0.628,0.323,2,-9.31,0,0.0769,0.966,7.65e-05,0.325,0.661,145.765,audio_features,75gQmHX8fjstq3nfW5UyMF,spotify:track:75gQmHX8fjstq3nfW5UyMF,https://api.spotify.com/v1/tracks/75gQmHX8fjstq3nfW5UyMF,https://api.spotify.com/v1/audio-analysis/75gQmHX8fjstq3nfW5UyMF,208893,4,
9,1940,10, Mills Brothers,Paper Doll ,0.458,0.227,9,-7.927,1,0.0921,0.99,0.408,0.135,0.53,203.522,audio_features,4O53LIKKk2gMSAPEzIN5AK,spotify:track:4O53LIKKk2gMSAPEzIN5AK,https://api.spotify.com/v1/tracks/4O53LIKKk2gMSAPEzIN5AK,https://api.spotify.com/v1/audio-analysis/4O53LIKKk2gMSAPEzIN5AK,160930,4,
10,1940,11, Gene Autry,"Rudolph, The Red-Nosed Reindeer ",0.606,0.156,8,-14.084,1,0.0494,0.865,0,0.348,0.662,140.82,audio_features,0dbBdfJCPLDBePQmoChPdu,spotify:track:0dbBdfJCPLDBePQmoChPdu,https://api.spotify.com/v1/tracks/0dbBdfJCPLDBePQmoChPdu,https://api.spotify.com/v1/audio-analysis/0dbBdfJCPLDBePQmoChPdu,186773,4,
11,1940,12, Les Brown (Doris Day),Sentimental Journey ,0.673,0.187,3,-14.038,1,0.125,0.943,0,0.231,0.506,146.55,audio_features,7eCk4N3Spw8uDvsEqc9cKX,spotify:track:7eCk4N3Spw8uDvsEqc9cKX,https://api.spotify.com/v1/tracks/7eCk4N3Spw8uDvsEqc9cKX,https://api.spotify.com/v1/audio-analysis/7eCk4N3Spw8uDvsEqc9cKX,194001,4,
12,1940,13, Bing Crosby  Tommy Dorsey (Frank Sinatra),I’ll Be Seeing You ,0.218,0.172,5,-16.55,1,0.0332,0.445,0.846,0.356,0.153,98.001,audio_features,3aTVK1HRC3FnWG0QAN3WMO,spotify:track:3aTVK1HRC3FnWG0QAN3WMO,https://api.spotify.com/v1/tracks/3aTVK1HRC3FnWG0QAN3WMO,https://api.spotify.com/v1/audio-analysis/3aTVK1HRC3FnWG0QAN3WMO,147787,4,
13,1940,14, Tommy Dorsey (Frank Sinatra),I’ll Never Smile Again ,0.343,0.143,1,-14.296,1,0.0311,0.986,0.186,0.0878,0.175,79.513,audio_features,3DnrGFedOimVNR63dCQLkg,spotify:track:3DnrGFedOimVNR63dCQLkg,https://api.spotify.com/v1/tracks/3DnrGFedOimVNR63dCQLkg,https://api.spotify.com/v1/audio-analysis/3DnrGFedOimVNR63dCQLkg,187760,4,
14,1940,15, Vaughn Monroe  Peggy Lee,Riders In The Sky (A Cowboy Legend) ,0.47,0.471,1,-9.62,0,0.0366,0.904,0,0.203,0.322,124.979,audio_features,2B6tlYShvWJREbI0FOVN3M,spotify:track:2B6tlYShvWJREbI0FOVN3M,https://api.spotify.com/v1/tracks/2B6tlYShvWJREbI0FOVN3M,https://api.spotify.com/v1/audio-analysis/2B6tlYShvWJREbI0FOVN3M,179360,3,
15,1940,16, Guy Lombardo,Auld Lang Syne ,0.387,0.121,10,-15.068,1,0.0449,0.96,0.0294,0.389,0.232,130.722,audio_features,13M7dlnJmafdQsp6PoWFGP,spotify:track:13M7dlnJmafdQsp6PoWFGP,https://api.spotify.com/v1/tracks/13M7dlnJmafdQsp6PoWFGP,https://api.spotify.com/v1/audio-analysis/13M7dlnJmafdQsp6PoWFGP,155063,5,
16,1940,17, Frankie Laine  Sammy Kaye,That’s My Desire ,0.424,0.271,0,-12.596,1,0.0312,0.91,2.27e-05,0.313,0.336,100.91,audio_features,2CzhZYXGTuadUyS1Xfm6hN,spotify:track:2CzhZYXGTuadUyS1Xfm6hN,https://api.spotify.com/v1/tracks/2CzhZYXGTuadUyS1Xfm6hN,https://api.spotify.com/v1/audio-analysis/2CzhZYXGTuadUyS1Xfm6hN,181853,4,
17,1940,18, Bing Crosby &amp; the Andrews Sisters  Roy Rogers  Gene Autry,Don’t Fence Me In ,0.607,0.0567,3,-24.869,1,0.0402,0.969,0,0.252,0.446,94.391,audio_features,10A0d4IQKs3GDdrtpwgc4A,spotify:track:10A0d4IQKs3GDdrtpwgc4A,https://api.spotify.com/v1/tracks/10A0d4IQKs3GDdrtpwgc4A,https://api.spotify.com/v1/audio-analysis/10A0d4IQKs3GDdrtpwgc4A,188502,4,
18,1940,19, Kay Kyser  Gene Autry,"Jingle, Jangle, Jingle ",0.683,0.402,5,-6.652,1,0.0371,0.979,0.00176,0.0844,0.885,92.631,audio_features,0Op2To96Jj3hnAe0toXpjI,spotify:track:0Op2To96Jj3hnAe0toXpjI,https://api.spotify.com/v1/tracks/0Op2To96Jj3hnAe0toXpjI,https://api.spotify.com/v1/audio-analysis/0Op2To96Jj3hnAe0toXpjI,202945,4,
19,1940,20, Glenn Miller,Tuxedo Junction ,0.675,0.563,5,-13.258,1,0.0986,0.968,0.92,0.105,0.583,123.015,audio_features,0NFSA4lq66fto47hR01DNZ,spotify:track:0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/tracks/0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/audio-analysis/0NFSA4lq66fto47hR01DNZ,168960,4,
20,1940,21, Nat “King” Cole  Frank Sinatra  Sarah Vaughan,Nature Boy ,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,audio_features,2WMyu5IYgxEuCd6xgFgJrl,spotify:track:2WMyu5IYgxEuCd6xgFgJrl,https://api.spotify.com/v1/tracks/2WMyu5IYgxEuCd6xgFgJrl,https://api.spotify.com/v1/audio-analysis/2WMyu5IYgxEuCd6xgFgJrl,173533,1,
21,1940,22, Xavier Cugat  Jimmy Dorsey (Bob Eberly &amp; Helen O’Connell),Brazil ,0.466,0.574,7,-8.405,0,0.0437,0.966,0.813,0.0825,0.443,119.21,audio_features,2c3h6dCQcLU19hpsky9S6G,spotify:track:2c3h6dCQcLU19hpsky9S6G,https://api.spotify.com/v1/tracks/2c3h6dCQcLU19hpsky9S6G,https://api.spotify.com/v1/audio-analysis/2c3h6dCQcLU19hpsky9S6G,172533,4,
22,1940,23, Jimmy Dorsey (Bob Eberly &amp; Helen O’Connell),Green Eyes ,0.628,0.164,9,-14.473,1,0.0873,0.893,5.27e-06,0.335,0.539,123.261,audio_features,3oWOebdPJbYo8p6iFZgDJy,spotify:track:3oWOebdPJbYo8p6iFZgDJy,https://api.spotify.com/v1/tracks/3oWOebdPJbYo8p6iFZgDJy,https://api.spotify.com/v1/audio-analysis/3oWOebdPJbYo8p6iFZgDJy,196133,4,
23,1940,24, Artie Shaw,Frenesi ,0.365,0.401,7,-8.39,0,0.039,0.893,0.0679,0.18,0.582,183.995,audio_features,423OklbaHGPLSoGz4oHJfk,spotify:track:423OklbaHGPLSoGz4oHJfk,https://api.spotify.com/v1/tracks/423OklbaHGPLSoGz4oHJfk,https://api.spotify.com/v1/audio-analysis/423OklbaHGPLSoGz4oHJfk,186013,4,
24,1940,25, Perry Como  Les Brown  Dick Haymes,Till The End Of Time ,0.354,0.211,8,-13.099,1,0.032,0.895,0.00375,0.096,0.398,86.097,audio_features,002xlzybBQHVt2h7JiLTru,spotify:track:002xlzybBQHVt2h7JiLTru,https://api.spotify.com/v1/tracks/002xlzybBQHVt2h7JiLTru,https://api.spotify.com/v1/audio-analysis/002xlzybBQHVt2h7JiLTru,190587,3,
25,1940,26, Billie Holiday  Sarah Vaughan,Lover Man (Oh Where Can You Be) ,0.209,0.0628,9,-21.255,0,0.0493,0.985,0.00947,0.0893,0.105,81.83,audio_features,1k17SHW77NALxmJUvcsI5s,spotify:track:1k17SHW77NALxmJUvcsI5s,https://api.spotify.com/v1/tracks/1k17SHW77NALxmJUvcsI5s,https://api.spotify.com/v1/audio-analysis/1k17SHW77NALxmJUvcsI5s,204507,4,
26,1940,27, Glenn Miller,Moonlight Cocktail ,0.675,0.563,5,-13.258,1,0.0986,0.968,0.92,0.105,0.583,123.015,audio_features,0NFSA4lq66fto47hR01DNZ,spotify:track:0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/tracks/0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/audio-analysis/0NFSA4lq66fto47hR01DNZ,168960,4,
27,1940,28, Lena Horne,Stormy Weather ,0.69,0.111,5,-13.433,1,0.0647,0.971,2.39e-05,0.115,0.365,116.548,audio_features,6WK3qbxPzP5bXEuNVtQZVT,spotify:track:6WK3qbxPzP5bXEuNVtQZVT,https://api.spotify.com/v1/tracks/6WK3qbxPzP5bXEuNVtQZVT,https://api.spotify.com/v1/audio-analysis/6WK3qbxPzP5bXEuNVtQZVT,150960,4,
28,1940,29, Woody Guthrie,This Land Is Your Land ,0.587,0.184,2,-15.351,1,0.124,0.965,0.478,0.122,0.53,127.212,audio_features,69zqPIajD1PZ2HxAiumtNi,spotify:track:69zqPIajD1PZ2HxAiumtNi,https://api.spotify.com/v1/tracks/69zqPIajD1PZ2HxAiumtNi,https://api.spotify.com/v1/audio-analysis/69zqPIajD1PZ2HxAiumtNi,144600,4,
29,1940,30, Jimmie Davis,You Are My Sunshine ,0.539,0.246,6,-12.702,1,0.0266,0.891,1.13e-05,0.145,0.523,84.684,audio_features,5OsPRLlc0h0nbeiaYAR1KE,spotify:track:5OsPRLlc0h0nbeiaYAR1KE,https://api.spotify.com/v1/tracks/5OsPRLlc0h0nbeiaYAR1KE,https://api.spotify.com/v1/audio-analysis/5OsPRLlc0h0nbeiaYAR1KE,156760,3,
30,1940,31, Frankie Laine  Vaughn Monroe,That Lucky Old Sun ,0.516,0.13,0,-16.428,1,0.0277,0.572,3.98e-06,0.116,0.414,75.811,audio_features,5ozwgq1g3KJdEfhV2mqv1T,spotify:track:5ozwgq1g3KJdEfhV2mqv1T,https://api.spotify.com/v1/tracks/5ozwgq1g3KJdEfhV2mqv1T,https://api.spotify.com/v1/audio-analysis/5ozwgq1g3KJdEfhV2mqv1T,184187,4,
31,1940,32, Nat “King” Cole  Eddy Howard  Dinah Shore,(I Love You) For Sentimental Reasons ,0.41,0.0418,1,-24.754,1,0.035,0.977,0.0137,0.117,0.247,67.882,audio_features,5QnCtH7euld6R68UwcWrte,spotify:track:5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/tracks/5QnCtH7euld6R68UwcWrte,https://api.spotify.com/v1/audio-analysis/5QnCtH7euld6R68UwcWrte,184467,4,
32,1940,33, Glenn Miller (Marion Hutton &amp; the Modernaires),(I’ve Got A Gal In) Kalamazoo ,0.68,0.433,6,-10.955,1,0.0356,0.77,0.00115,0.0607,0.685,129.251,audio_features,6NVR6vwc6ivvNZyMb3Oh3X,spotify:track:6NVR6vwc6ivvNZyMb3Oh3X,https://api.spotify.com/v1/tracks/6NVR6vwc6ivvNZyMb3Oh3X,https://api.spotify.com/v1/audio-analysis/6NVR6vwc6ivvNZyMb3Oh3X,200800,4,
33,1940,34, Glenn Miller  Andrews Sisters,Don’t Sit Under The Apple Tree ,0.415,0.361,2,-15.202,1,0.0485,0.802,0,0.312,0.562,81.689,audio_features,2USszGBasJTE4Aw539vEfF,spotify:track:2USszGBasJTE4Aw539vEfF,https://api.spotify.com/v1/tracks/2USszGBasJTE4Aw539vEfF,https://api.spotify.com/v1/audio-analysis/2USszGBasJTE4Aw539vEfF,854373,4,
34,1940,35, Johnny Mercer  Bing Crosby &amp; the Andrews Sisters,Ac-Cent-Tchu-Ate The Positive ,0.735,0.223,5,-11.703,1,0.0514,0.946,0,0.302,0.566,124.198,audio_features,2AbuYFdWF6zgdbhU0OvXQW,spotify:track:2AbuYFdWF6zgdbhU0OvXQW,https://api.spotify.com/v1/tracks/2AbuYFdWF6zgdbhU0OvXQW,https://api.spotify.com/v1/audio-analysis/2AbuYFdWF6zgdbhU0OvXQW,169627,4,
35,1940,36, Jimmy Dorsey  Wayne King,Maria Elena ,0.492,0.0577,0,-16.274,1,0.0486,0.989,0.0258,0.148,0.637,132.894,audio_features,0tW0Hw81ygp68hfTfaLxSV,spotify:track:0tW0Hw81ygp68hfTfaLxSV,https://api.spotify.com/v1/tracks/0tW0Hw81ygp68hfTfaLxSV,https://api.spotify.com/v1/audio-analysis/0tW0Hw81ygp68hfTfaLxSV,152480,3,
36,1940,37, Glenn Miller,A String Of Pearls ,0.675,0.563,5,-13.258,1,0.0986,0.968,0.92,0.105,0.583,123.015,audio_features,0NFSA4lq66fto47hR01DNZ,spotify:track:0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/tracks/0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/audio-analysis/0NFSA4lq66fto47hR01DNZ,168960,4,
37,1940,38, Ink Spots  Dinah Shore  Sammy Kaye (Mary Marlow),The Gypsy ,0.541,0.17,7,-11.725,1,0.0416,0.92,8.96e-06,0.102,0.23,76.998,audio_features,0ApSN5lrZU7aZ5jDJpQfet,spotify:track:0ApSN5lrZU7aZ5jDJpQfet,https://api.spotify.com/v1/tracks/0ApSN5lrZU7aZ5jDJpQfet,https://api.spotify.com/v1/audio-analysis/0ApSN5lrZU7aZ5jDJpQfet,166800,4,
38,1940,39, Peggy Lee,Manana (Is Soon Enough For Me) ,0.707,0.426,2,-7.486,1,0.0427,0.791,0,0.0909,0.588,128.917,audio_features,6rJGGcOICm6iePVaHQDT5E,spotify:track:6rJGGcOICm6iePVaHQDT5E,https://api.spotify.com/v1/tracks/6rJGGcOICm6iePVaHQDT5E,https://api.spotify.com/v1/audio-analysis/6rJGGcOICm6iePVaHQDT5E,205867,4,
39,1940,40, Francis Craig  Andrews Sisters  Larry Green  Alvino Rey,Near You ,0.524,0.32,7,-11.879,1,0.0309,0.988,0.6,0.197,0.678,134.01,audio_features,6IQJVjYrd5O53jVBq6gQXI,spotify:track:6IQJVjYrd5O53jVBq6gQXI,https://api.spotify.com/v1/tracks/6IQJVjYrd5O53jVBq6gQXI,https://api.spotify.com/v1/audio-analysis/6IQJVjYrd5O53jVBq6gQXI,172947,4,
40,1940,41, Jimmy Dorsey (Bob Eberly &amp; Helen O’Connell),Amapola ,0.38,0.365,5,-10.285,1,0.0361,0.788,0.00012,0.0492,0.612,102.635,audio_features,3GYuANonPe6z9Px8L96X6h,spotify:track:3GYuANonPe6z9Px8L96X6h,https://api.spotify.com/v1/tracks/3GYuANonPe6z9Px8L96X6h,https://api.spotify.com/v1/audio-analysis/3GYuANonPe6z9Px8L96X6h,205119,4,
42,1940,43, Glenn Miller,Pennsylvania 6-5000 ,0.675,0.563,5,-13.258,1,0.0986,0.968,0.92,0.105,0.583,123.015,audio_features,0NFSA4lq66fto47hR01DNZ,spotify:track:0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/tracks/0NFSA4lq66fto47hR01DNZ,https://api.spotify.com/v1/audio-analysis/0NFSA4lq66fto47hR01DNZ,168960,4,
43,1940,44, Al Dexter  Bing Crosby &amp; the Andrews Sisters,Pistol Packin’ Mama ,0.745,0.324,0,-11.255,1,0.126,0.93,0.518,0.0852,0.976,205.344,audio_features,17Obsd1XRtXfQssZ2RZSUR,spotify:track:17Obsd1XRtXfQssZ2RZSUR,https://api.spotify.com/v1/tracks/17Obsd1XRtXfQssZ2RZSUR,https://api.spotify.com/v1/audio-analysis/17Obsd1XRtXfQssZ2RZSUR,168480,4,
44,1940,45, Dick Haymes  Frank Sinatra,You’ll Never Know ,0.615,0.0941,10,-16.859,0,0.199,0.974,0,0.391,0.6,81.225,audio_features,7jLO0hEnGBG2R5dsANbD2a,spotify:track:7jLO0hEnGBG2R5dsANbD2a,https://api.spotify.com/v1/tracks/7jLO0hEnGBG2R5dsANbD2a,https://api.spotify.com/v1/audio-analysis/7jLO0hEnGBG2R5dsANbD2a,156693,4,
45,1940,46, Eddy Howard  Ink Spots  Freddy Martin  Modernaires,To Each His Own ,0.408,0.14,3,-16.793,1,0.046,0.937,0.00245,0.321,0.207,75.17,audio_features,2gL2I40KGcGrTbmiN1kuiR,spotify:track:2gL2I40KGcGrTbmiN1kuiR,https://api.spotify.com/v1/tracks/2gL2I40KGcGrTbmiN1kuiR,https://api.spotify.com/v1/audio-analysis/2gL2I40KGcGrTbmiN1kuiR,149613,5,
46,1940,47, Ink Spots  Hoarce Heidt  Tommy Tucker,I Don’t Want To Set The World On Fire ,0.536,0.139,5,-14.815,1,0.045,0.988,0.00265,0.133,0.34,88.727,audio_features,5BQLFGCDxrMklI70r1JjJ9,spotify:track:5BQLFGCDxrMklI70r1JjJ9,https://api.spotify.com/v1/tracks/5BQLFGCDxrMklI70r1JjJ9,https://api.spotify.com/v1/audio-analysis/5BQLFGCDxrMklI70r1JjJ9,178667,4,
47,1940,48, Sons Of The Pioneers,Cool Water ,0.501,0.173,5,-22.865,1,0.0474,0.858,0.849,0.108,0.281,117.879,audio_features,4moMWDjOB1nBiLnGbufz9U,spotify:track:4moMWDjOB1nBiLnGbufz9U,https://api.spotify.com/v1/tracks/4moMWDjOB1nBiLnGbufz9U,https://api.spotify.com/v1/audio-analysis/4moMWDjOB1nBiLnGbufz9U,152507,4,
48,1940,49, Dooley Wilson,As Time Goes By ,0.325,0.147,0,-17.678,1,0.0431,0.867,0.952,0.0933,0.163,86.148,audio_features,5qLcPNBpQBr2Sa2uVYglYN,spotify:track:5qLcPNBpQBr2Sa2uVYglYN,https://api.spotify.com/v1/tracks/5qLcPNBpQBr2Sa2uVYglYN,https://api.spotify.com/v1/audio-analysis/5qLcPNBpQBr2Sa2uVYglYN,118136,4,
49,1940,50, Tommy Dorsey,Opus No. 1 ,0.699,0.135,7,-15.308,0,0.0379,0.857,0.00111,0.101,0.668,117.604,audio_features,6En2yVOTJyvPbGhzNrQtGE,spotify:track:6En2yVOTJyvPbGhzNrQtGE,https://api.spotify.com/v1/tracks/6En2yVOTJyvPbGhzNrQtGE,https://api.spotify.com/v1/audio-analysis/6En2yVOTJyvPbGhzNrQtGE,210987,4,
50,1940,51, Andrews Sisters,Rum And Coca-Cola ,0.758,0.468,0,-8.949,1,0.0741,0.934,0,0.739,0.782,110.305,audio_features,7itJnv5HKRdvYkGrcVtsPz,spotify:track:7itJnv5HKRdvYkGrcVtsPz,https://api.spotify.com/v1/tracks/7itJnv5HKRdvYkGrcVtsPz,https://api.spotify.com/v1/audio-analysis/7itJnv5HKRdvYkGrcVtsPz,179133,4,
51,1940,52, Jimmy Dorsey (Bob Eberly),The Breeze And I ,0.461,0.107,0,-15.032,1,0.0619,0.885,2.35e-06,0.182,0.393,162.364,audio_features,0CBGxt35T3IrkjxoWL89w2,spotify:track:0CBGxt35T3IrkjxoWL89w2,https://api.spotify.com/v1/tracks/0CBGxt35T3IrkjxoWL89w2,https://api.spotify.com/v1/audio-analysis/0CBGxt35T3IrkjxoWL89w2,192520,4,
52,1940,53, Ink Spots  Tommy Dorsey (Frank Sinatra),"We Three (My Echo, My Shadow, And Me) ",0.409,0.0807,8,-17.371,1,0.0365,0.994,0.0113,0.12,0.301,81.644,audio_features,0mbaqWZmO2zksnMB2Tpxs7,spotify:track:0mbaqWZmO2zksnMB2Tpxs7,https://api.spotify.com/v1/tracks/0mbaqWZmO2zksnMB2Tpxs7,https://api.spotify.com/v1/audio-analysis/0mbaqWZmO2zksnMB2Tpxs7,196040,4,
53,1940,54, Harry James (Helen Forrest),I’ve Heard That Song Before ,0.326,0.299,8,-11.988,1,0.0312,0.884,0.000544,0.273,0.182,78.565,audio_features,6AiErDhkGYWVHnaZm38c0q,spotify:track:6AiErDhkGYWVHnaZm38c0q,https://api.spotify.com/v1/tracks/6AiErDhkGYWVHnaZm38c0q,https://api.spotify.com/v1/audio-analysis/6AiErDhkGYWVHnaZm38c0q,225593,4,
54,1940,55, Johnny Mercer &amp; Margaret Whiting  Dinah Shore &amp; Buddy Clark,Baby It’s Cold Outside ,0.614,0.0674,1,-15.027,1,0.0412,0.968,4.91e-06,0.128,0.484,110.021,audio_features,2Dk53RTGWVp104zKMkBdVx,spotify:track:2Dk53RTGWVp104zKMkBdVx,https://api.spotify.com/v1/tracks/2Dk53RTGWVp104zKMkBdVx,https://api.spotify.com/v1/audio-analysis/2Dk53RTGWVp104zKMkBdVx,168500,4,
55,1940,56, Jimmy Dorsey (Bob Eberly &amp; Helen O’Connell),Tangerine ,0.468,0.124,2,-13.488,1,0.0887,0.943,0.00396,0.247,0.377,161.554,audio_features,4WAteUvsXhQXlItX8Vx8l6,spotify:track:4WAteUvsXhQXlItX8Vx8l6,https://api.spotify.com/v1/tracks/4WAteUvsXhQXlItX8Vx8l6,https://api.spotify.com/v1/audio-analysis/4WAteUvsXhQXlItX8Vx8l6,192173,4,
56,1940,57, Dinah Shore  Dinning Sisters,Buttons And Bows ,0.592,0.082,0,-15.753,1,0.154,0.925,7.54e-05,0.115,0.827,180.626,audio_features,65ZVvzyNw9taoaGJ5lzzGz,spotify:track:65ZVvzyNw9taoaGJ5lzzGz,https://api.spotify.com/v1/tracks/65ZVvzyNw9taoaGJ5lzzGz,https://api.spotify.com/v1/audio-analysis/65ZVvzyNw9taoaGJ5lzzGz,124040,4,
57,1940,58, Jimmy Dorsey (Bob Eberly &amp; Kitty Kallen),Besame Mucho ,0.468,0.154,10,-16.123,1,0.0756,0.749,4.83e-05,0.501,0.423,138.7,audio_features,1ppy1XTKN6GXj9sQQT2hx8,spotify:track:1ppy1XTKN6GXj9sQQT2hx8,https://api.spotify.com/v1/tracks/1ppy1XTKN6GXj9sQQT2hx8,https://api.spotify.com/v1/audio-analysis/1ppy1XTKN6GXj9sQQT2hx8,181253,4,
58,1940,59, Thelonius Monk,‘Round Midnight ,0.434,0.521,9,-7.549,1,0.0316,0.398,0.187,0.228,0.178,124.427,audio_features,78FYQYBUEPc0vBj3rHLc6k,spotify:track:78FYQYBUEPc0vBj3rHLc6k,https://api.spotify.com/v1/tracks/78FYQYBUEPc0vBj3rHLc6k,https://api.spotify.com/v1/audio-analysis/78FYQYBUEPc0vBj3rHLc6k,528933,4,
59,1940,60, Harry James (Dick Haymes)  Ink Spots,I’ll Get By (As Long As I Have You) ,0.593,0.156,10,-13.137,1,0.0351,0.981,0.000688,0.091,0.491,121.442,audio_features,0Dx0HwbYVVNZopZPaQPrpF,spotify:track:0Dx0HwbYVVNZopZPaQPrpF,https://api.spotify.com/v1/tracks/0Dx0HwbYVVNZopZPaQPrpF,https://api.spotify.com/v1/audio-analysis/0Dx0HwbYVVNZopZPaQPrpF,161760,4,
60,1940,61, Blue Barron  Russ Morgan  Jack Smith (Clark Sisters),Cruising Down The River ,0.449,0.383,9,-5.602,1,0.0327,0.958,3.27e-05,0.353,0.845,183.45,audio_features,1amUcCxVxd2VNN58fTvVWI,spotify:track:1amUcCxVxd2VNN58fTvVWI,https://api.spotify.com/v1/tracks/1amUcCxVxd2VNN58fTvVWI,https://api.spotify.com/v1/audio-analysis/1amUcCxVxd2VNN58fTvVWI,172745,3,
61,1940,62, Vera Lynn  Kay Kyser  Glenn Miller,(There’ll Be Bluebirds Over) The White Cliffs Of Dover ,0.3,0.0934,8,-13.461,1,0.0339,0.858,0,0.0683,0.361,97.675,audio_features,010VLdeW1EjNd5NDTMeXZc,spotify:track:010VLdeW1EjNd5NDTMeXZc,https://api.spotify.com/v1/tracks/010VLdeW1EjNd5NDTMeXZc,https://api.spotify.com/v1/audio-analysis/010VLdeW1EjNd5NDTMeXZc,195918,4,
62,1940,63, Al Jolson  Dinah Shore  Guy Lombardo  Tex Beneke,Anniversary Song ,0.152,0.31,1,-15.858,0,0.0373,0.872,0.347,0.152,0.266,81.143,audio_features,03iWORoxc7YVNLK7jFwPR3,spotify:track:03iWORoxc7YVNLK7jFwPR3,https://api.spotify.com/v1/tracks/03iWORoxc7YVNLK7jFwPR3,https://api.spotify.com/v1/audio-analysis/03iWORoxc7YVNLK7jFwPR3,186467,1,
63,1940,64, Dizzy Gillespie,A Night In Tunisia ,0.6,0.298,10,-14.88,1,0.0459,0.62,1.55e-05,0.0633,0.665,116.486,audio_features,0NWbaK6tUockEeJK83q3Vy,spotify:track:0NWbaK6tUockEeJK83q3Vy,https://api.spotify.com/v1/tracks/0NWbaK6tUockEeJK83q3Vy,https://api.spotify.com/v1/audio-analysis/0NWbaK6tUockEeJK83q3Vy,301440,4,
